X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,salmonella,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol
0.9137517433251077,0.2946034539197626,0.0027617157158884957,2015/02/24 10:24:00+00,42,41000,0,0.0,0.0,0.0,0.0,6.9,8.04,0.015585807174341866,15.96,0.45957297864893254,0.07,0.024347826086956525,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.8134170129759986,0,2,0.0016942148760330578,0.0
0.5212204901188784,0.2142865423190301,0.0028480193320100113,2015/05/18 12:15:00+01,39,33000,0,0.0,0.0,0.0,0.0,12.4,7.88,0.009262190617668786,8.03,0.26356317815890795,0.0,0.01391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.8151132219489441,5,11,0.0013636363636363635,0.0
0.9137517433251077,0.2946034539197626,0.0029343229481315265,2015/05/18 13:10:00+01,42,195000,0,0.0,0.0,0.0,0.0,12.7,8.18,0.006345263511081888,10.17,0.33601680084004204,0.12,0.009565217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.8151980323975914,0,2,0.008057851239669421,0.0
0.913755827985657,0.42805671278654245,0.003020626564253042,2015/05/19 13:20:00+01,26,0,0,0.0,0.0,0.0,0.0,13.9,8.02,0.019617552432982382,9.12,0.30976548827441375,0.17,0.03130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155372741921805,34,13,0.0,0.0
0.23141702052322088,0.8018979173898515,0.0031069301803745577,2015/07/22 11:05:00+01,29,24000,0,0.0,0.0,0.0,0.0,14.9,8.13,0.022188128269028353,9.27,0.3220161008050403,0.3,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.8185904503434823,9,15,0.0009917355371900827,0.0
0.9132390348330546,0.501904329799288,0.003193233796496073,2015/07/16 12:54:00+01,17,0,0,0.0,0.0,0.0,0.0,19.2,8.13,0.012146647292642471,3.67,0.13930696534826742,0.0,0.019130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190145025867186,36,14,0.0,0.0
0.5216682898848575,0.8702535757108194,0.0032795374126175884,2015/08/10 11:28:00+01,27,242000,0,0.0,0.0,0.0,0.0,16.7,8.46,0.013718757356582163,4.79,0.17290864543227163,0.23,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.013699999999999999,0.0,0.0,0.0,0.0,0.8196081757272495,40,15,0.01,0.0
0.23141702052322088,0.8018979173898515,0.003365841028739104,2015/08/10 10:42:00+01,29,5300,0,0.0,0.0,0.0,0.0,15.0,8.07,0.023568121612589872,9.64,0.33531676583829195,0.34,0.03739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.000325,0.0,0.0,0.0,0.0,0.8196929861758968,9,15,0.00021900826446280992,0.0
0.40376339733310473,0.09530231195770966,0.0034521446448606196,2015/08/11 11:40:00+01,36,21400,0,0.0,0.0,0.0,0.00884297520661157,17.1,8.3,0.01458463553293449,8.2,0.29786489324466225,0.0,0.022608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.00065,0.004399323181049069,0.0,0.0,0.0,0.8204562802137223,24,11,0.000884297520661157,0.0
0.40376339733310473,0.09530231195770966,0.0035384482609821352,2015/09/14 11:59:00+01,36,285000,0,0.0,0.0,0.0,0.0,15.4,7.98,0.00932713148089521,9.02,0.3164158207910396,0.0,0.014782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.008975,0.06074450084602369,0.0,0.0,0.0,0.8211347638029005,24,11,0.011776859504132231,0.0
0.9483417475931297,0.7362025962668213,0.0036247518771036504,2015/09/15 12:45:00+01,22,127000,0,0.0,0.0,0.0,0.0,13.2,8.48,0.010276891605581668,10.5,0.3507175358767939,0.0,0.015652173913043476,0.0,0.0,0.0,0.0,0.0,0.0,0.005075,0.01065989847715736,0.0,0.0,0.0,0.8223221100839623,33,8,0.00524793388429752,0.0
0.9137517433251077,0.2946034539197626,0.003711055493225166,2015/10/12 13:00:00+01,42,3100,0,0.0,0.0,0.0,0.0,10.1,7.87,0.02080813492546683,10.22,0.3181659082954148,0.0,0.03304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.0,0.0,0.0,0.0,0.8230005936731405,0,2,0.000128099173553719,0.0
0.6630402826263726,0.4816334683923742,0.0037973591093466816,2016/01/11 11:55:00+00,23,0,0,0.0,0.0,0.0,0.0,8.1,7.97,0.015044633314121663,10.83,0.32166608330416524,0.14,0.02347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249512339920277,42,8,0.0,0.0
0.8630550154115646,0.11696361833736546,0.0038836627254681968,2016/02/15 11:04:00+00,40,0,0,0.0,0.0,0.0,0.0,6.3,8.24,0.018345793861464905,11.3,0.022051102555127756,0.08,0.028695652173913046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8252904757866169,23,2,0.0,0.0
0.8630550154115646,0.11696361833736546,0.003969966341589713,2016/03/17 09:47:00+00,40,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,9.35,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258841489271478,23,2,0.0,0.0
0.23141702052322088,0.8018979173898515,0.004056269957711228,2016/03/17 12:08:00+00,29,135,0,0.0,0.0,0.0,0.0,9.1,8.23,0.024217530244854114,9.83,0.29926496324816243,0.09,0.03826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,2.1499999999999997e-05,0.0,0.0,0.0,0.0,0.8262233907217369,9,15,5.578512396694215e-06,0.0
0.913755827985657,0.42805671278654245,0.0041425735738327436,2016/05/25 13:07:00+01,26,0,0,0.0,0.0,0.0,0.0,14.6,8.42,0.018724615563619047,9.48,0.3269163458172909,0.17,0.029565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274955474514459,34,13,0.0,0.0
0.5212204901188784,0.2142865423190301,0.00422887718995426,2016/07/18 10:37:00+01,39,19200,0,0.0,0.0,0.0,0.0,15.6,8.02,0.027112810397032203,4.39,0.15470773538676935,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.000525,0.0,0.0,0.0,0.0,0.8306335340513951,5,11,0.0007933884297520661,0.0
0.9137517433251077,0.2946034539197626,0.004315180806075775,2016/07/18 11:46:00+01,42,179000,0,0.0,0.0,0.0,0.0,17.3,8.28,0.01899520249372915,4.39,0.159957997899895,0.86,0.029565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.010499999999999999,0.0,0.0,0.0,0.0,0.8307183445000423,0,2,0.007396694214876033,0.0
0.9132390348330546,0.501904329799288,0.004401484422197291,2016/07/18 12:19:00+01,17,0,0,0.0,0.0,0.0,0.0,17.4,8.14,0.011221239991665924,8.3,0.3031151557577879,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311423967432787,36,14,0.0,0.0
0.8399805690888513,0.6465987759209497,0.004487788038318806,2016/07/19 11:29:00+01,20,0,0,0.0,0.0,0.0,0.0,22.5,8.49,0.01639756796467217,4.98,0.20126006300315016,0.0,0.025217391304347823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319905012297515,17,8,0.0,0.0
0.8399805690888513,0.6465987759209497,0.004574091654440321,2016/07/19 11:31:00+01,20,0,0,0.0,0.0,0.0,0.022892561983471074,22.7,8.53,0.01609992234155106,8.79,0.3570178508925447,0.0,0.025217391304347823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035702199661590526,0.0,0.0,0.0,0.8320753116783988,17,8,0.0,0.0
0.8399805690888513,0.6465987759209497,0.004660395270561837,2016/07/19 11:34:00+01,20,0,0,0.0,0.0,0.0,0.0640495867768595,23.5,8.54,0.01615403972757308,7.92,0.32656632831641585,0.0,0.025217391304347823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023688663282571912,0.0,0.0,0.0,0.832160122127046,17,8,0.0,0.0
0.5212204901188784,0.2142865423190301,0.004746698886683352,2016/08/16 11:02:00+01,39,1120000,0,0.0,0.0,0.0,0.07107438016528925,13.4,8.39,0.026923399545955132,3.76,0.12600630031501575,0.0,0.042608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.020499999999999997,0.07698815566835872,0.0,0.0,0.0,0.8324145534729879,5,11,0.04628099173553719,0.0
0.913755827985657,0.42805671278654245,0.0048330025028048675,2016/08/16 12:02:00+01,26,0,0,0.0,0.0,0.0,0.0,18.3,8.38,0.01945520027491632,7.74,0.28841442072103607,0.31,0.03043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328386057162241,34,13,0.0,0.0
0.9483417475931297,0.7362025962668213,0.0049193061189263835,2016/08/18 11:40:00+01,22,1850,0,0.0,0.0,0.0,0.0,15.9,8.59,0.022188128269028353,8.59,0.30486524326216313,0.0,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996e-05,0.0,0.0,0.0,0.0,0.8335170893054024,33,8,7.644628099173554e-05,0.0
0.9137517433251077,0.2946034539197626,0.005005609735047899,2016/09/13 11:53:00+01,42,56000,0,0.0,0.0,0.0,0.0,16.0,8.26,0.02037519583729067,8.64,0.3069653482674134,0.0,0.03217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.05579710144927536,0.0,0.8342803833432278,0,2,0.0023140495867768596,0.0
0.31159681886311574,0.9333822601200268,0.005091913351169414,2016/09/15 10:58:00+01,30,11700,0,0.0,0.0,0.0,0.0,15.5,8.41,0.021538719636764108,5.12,0.18025901295064756,0.0,0.03391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0005775,0.0,0.0,0.0,0.0,0.8352132982783479,11,9,0.0004834710743801653,0.0
0.9483417475931297,0.7362025962668213,0.00517821696729093,2016/09/15 11:58:00+01,22,402,0,0.0,0.0,0.0,0.0,16.0,8.5,0.016478744043705203,9.33,0.33146657332866647,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,6.874999999999999e-05,0.0,0.0,0.0,0.0,0.8352981087269952,33,8,1.6611570247933886e-05,0.0
0.8630550154115646,0.11696361833736546,0.005264520583412445,2016/10/10 13:00:00+01,40,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359765923161733,23,2,0.0,0.0
0.9132390348330546,0.501904329799288,0.005350824199533961,2016/10/11 12:03:00+01,17,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,9.35,0.16660833041652084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364854550080569,36,14,0.0,0.0
0.8630550154115646,0.11696361833736546,0.005437127815655476,2016/11/07 09:45:00+00,40,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836824696802646,23,2,0.0,0.0
0.913755827985657,0.42805671278654245,0.005523431431776991,2016/11/07 10:10:00+00,26,0,0,0.0,0.0,0.0,0.0,8.3,8.14,0.02040225453030168,8.64,0.2576128806440322,0.34,0.03217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8369943176999406,34,13,0.0,0.0
0.3068132764891871,0.23948308004707997,0.0056097350478985075,2017/02/07 09:49:00+00,32,0,0,0.0,0.0,0.0,0.0,6.9,8.85,0.01758815045715662,11.69,0.33706685334266717,0.0,0.02782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384360953269442,32,3,0.0,0.0
0.8630550154115646,0.11696361833736546,0.005696038664020023,2017/02/07 12:00:00+00,40,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386057162242387,23,2,0.0,0.0
0.3068132764891871,0.23948308004707997,0.005782342280141539,2017/03/07 09:11:00+00,32,0,0,0.0,0.0,0.0,0.0,7.0,8.91,0.022269304348061382,9.95,0.287714385719286,0.027,0.034782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390297684674751,32,3,0.0,0.0
0.8630550154115646,0.11696361833736546,0.005868645896263054,2017/03/07 12:00:00+00,40,0,0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,12.94,0.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391993893647697,23,2,0.0,0.0
0.3068132764891871,0.23948308004707997,0.005954949512384569,2017/04/18 10:30:00+01,32,0,0,0.0,0.0,0.0,0.0,7.9,7.96,0.015261102858209745,9.35,0.0,0.055,0.029565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396234416080061,32,3,0.0,0.0
0.9137517433251077,0.2946034539197626,0.006041253128506085,2017/04/18 11:30:00+01,42,24196,3873,0.0,0.0,0.0,0.0,9.6,8.31,0.02059166538137875,9.35,0.0,0.374,0.03217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8398778729539479,0,2,0.0009998347107438017,0.014976798143851508
0.23141702052322088,0.8018979173898515,0.0061275567446276,2017/04/18 12:10:00+01,29,2400,473,0.0,0.0,0.0,0.0,10.7,8.37,0.02386576723571098,9.35,0.0,0.28,0.03826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401323042998897,9,15,9.917355371900826e-05,0.0018290796597061098
